article_id,category
3103,subject.Science.Biology.Mammals
3104,subject.Science.Biology.Mammals
3105,subject.History.British_History.British_History_15001750
3106,subject.History.World_War_II
3107,subject.Geography.North_American_Geography
3108,subject.Science.Physics.Space_Astronomy
3109,subject.Science.Biology.Birds
3110,subject.Science.Physics.Space_transport
3111,subject.Geography.Central_and_South_American_Geography
3112,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
3112,subject.People.Historical_figures
3113,subject.Citizenship.Politics_and_government
3114,subject.Science.Physics.Space_Astronomy
3115,subject.People.Actors_models_and_celebrities
3116,subject.Everyday_life.Games
3117,subject.Mathematics
3118,subject.People.Performers_and_composers
3119,subject.Language_and_literature.Theatre
3120,subject.Everyday_life.Food_and_agriculture
3120,subject.Science.Biology.Plants
3121,subject.Science.Biology.Birds
3122,subject.Geography.Climate_and_the_Weather
3122,subject.Geography.Storms
3123,subject.History.World_War_II
3124,subject.Science.Chemistry.Chemical_elements
3125,subject.Everyday_life.Food_and_agriculture
3126,subject.Science.Physics.General_Physics
3127,subject.People.Sports_and_games_people
3128,subject.People.Political_People
3129,subject.History.Military_History_and_War
3130,subject.Countries
3130,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries
3131,subject.Language_and_literature.General_Literature
3132,subject.Science.Physics.Space_transport
3133,subject.Science.Biology.Health_and_medicine
3134,subject.Science.Physics.General_Physics
3135,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
3135,subject.History.General_history
3136,subject.Countries
3136,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries
3137,subject.People.Artists
3138,subject.Everyday_life.Television
3139,subject.Science.Biology.Health_and_medicine
3140,subject.Science.Biology.Birds
3141,subject.Geography.Peoples
3142,subject.Geography.Geography_of_the_Middle_East
3143,subject.History.British_History.British_History_Post_1900
3144,subject.Language_and_literature.Novels
3145,subject.Geography.Storms
3146,subject.Science.Physics.Space_Astronomy
3147,subject.Citizenship.Politics_and_government
3148,subject.Science.Biology.Birds
3149,subject.Science.Physics.Space_Astronomy
3150,subject.IT.Software
3151,subject.IT.Software
3152,subject.IT.Computer_Programming
3153,subject.Science.Biology.Dinosaurs
3154,subject.Geography.Climate_and_the_Weather
3155,subject.Science.Biology.Mammals
3156,subject.Countries
3156,subject.Geography.European_Geography.European_Countries
3157,subject.People.Historical_figures
3158,subject.People.Sports_and_games_people
3159,subject.Science.Physics.Electricity_and_Electronics
3160,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
3160,subject.People.Historical_figures
3161,subject.Geography.Natural_Disasters
3162,subject.Geography.General_Geography
3163,subject.Science.Biology.Birds
3164,subject.Music.Musical_genres_styles_eras_and_events
3165,subject.History.Recent_History
3166,subject.Religion.Divinities
3167,subject.IT.Software
3168,subject.Science.Physics.Space_Astronomy
3169,subject.Language_and_literature.Languages
3170,subject.Geography.Geology_and_geophysics
3171,subject.Countries
3171,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries
3172,subject.Music.Performers_and_composers
3173,subject.Business_Studies.Business
3174,subject.Everyday_life.Sports
3175,subject.People.Political_People
3176,subject.Geography.Central_and_South_American_Geography
3177,subject.Science.Physics.General_Physics
3178,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
3178,subject.People.Monarchs_of_Great_Britain
3179,subject.Music.Performers_and_composers
3180,subject.Science.Physics.Space_Astronomy
3181,subject.History.British_History.British_History_15001750
3182,subject.Everyday_life.Everyday_life
3183,subject.Geography.Geography_of_Asia
3184,subject.Design_and_Technology.Railway_transport
3185,subject.Science.Physics.Space_Astronomy
3186,subject.Citizenship.Politics_and_government
3187,subject.Geography.Peoples
3188,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
3188,subject.People.Religious_figures_and_leaders
3189,subject.Geography.Geography_of_Asia
3190,subject.Business_Studies.Business
3191,subject.Science.Physics.Space_Astronomy
3192,subject.Mathematics
3193,subject.IT.Websites_and_the_Internet
3194,subject.Countries
3194,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries
3195,subject.Geography.European_Geography
3196,subject.Geography.North_American_Geography
3197,subject.People.USA_Presidents
3198,subject.Citizenship.Environment
3198,subject.Geography.Mineralogy
3199,subject.People.USA_Presidents
3200,subject.Science.Physics.General_Physics
3201,subject.Design_and_Technology.Railway_transport
3202,subject.Music.Musical_genres_styles_eras_and_events
3203,subject.Science.Biology.Plants
3204,subject.Science.Biology.Birds
3205,subject.Science.Chemistry.Chemical_elements
3206,subject.People.Sports_and_games_people
3207,subject.Science.Physics.The_Planets
3208,subject.Science.Physics.General_Physics
3209,subject.Science.Biology.Mammals
3210,subject.History.British_History.British_History_Post_1900
3211,subject.People.Historical_figures
3212,subject.Geography.Climate_and_the_Weather
3213,subject.Science.Chemistry.Materials_science
3214,subject.Science.Biology.Birds
3215,subject.History.Military_History_and_War
3216,subject.Mathematics
3217,subject.Everyday_life.Television
3218,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
3218,subject.People.Monarchs_of_Great_Britain
3219,subject.Geography.Geography_of_Great_Britain
3220,subject.Science.Physics.Electricity_and_Electronics
3221,subject.Geography.European_Geography
3222,subject.Countries
3222,subject.Geography.African_Geography.African_Countries
3223,subject.Everyday_life.Sports
3224,subject.Science.Biology.Insects_Reptiles_and_Fish
3225,subject.Countries
3225,subject.Geography.Geography_of_the_Middle_East.Middle_Eastern_Countries
3226,subject.History.Military_History_and_War
3227,subject.History.World_War_II
3228,subject.People.Historical_figures
3229,subject.Design_and_Technology.Road_transport
3230,subject.Design_and_Technology.Railway_transport
3231,subject.Geography.Geography_of_Oceania_Australasia
3232,subject.Science.Biology.Mammals
3233,subject.People.Writers_and_critics
3234,subject.Science.Biology.Birds
3235,subject.Science.Biology.Organisms
3236,subject.Geography.Central_and_South_American_Geography
3237,subject.Geography.Geography_of_Oceania_Australasia
3238,subject.Geography.Geography_of_Great_Britain
3239,subject.Language_and_literature.Poetry_and_Opera
3239,subject.People.Writers_and_critics
3240,subject.Countries
3240,subject.Geography.African_Geography.African_Countries
3241,subject.Science.Chemistry.Materials_science
3242,subject.History.World_War_II
3243,subject.Geography.African_Geography
3244,subject.Science.Biology.Birds
3245,subject.Geography.Geography_of_Great_Britain
3246,subject.Geography.Geography_of_Asia
3247,subject.People.Performers_and_composers
3248,subject.Geography.Geography_of_Great_Britain
3249,subject.Science.Chemistry.Chemical_elements
3250,subject.Language_and_literature.Languages
3251,subject.Geography.Geology_and_geophysics
3252,subject.Science.Biology.Mammals
3253,subject.Language_and_literature.Theatre
3254,subject.People.Artists
3255,subject.Geography.Geography_of_Asia
3256,subject.People.Writers_and_critics
3257,subject.Science.Biology.Mammals
3258,subject.Science.Biology.Dinosaurs
3259,subject.Design_and_Technology.Railway_transport
3260,subject.People.Astronomers_and_physicists
3261,subject.Design_and_Technology.Railway_transport
3262,subject.Geography.Geography_of_Great_Britain
3263,subject.Everyday_life.Sports_events
3264,subject.Geography.General_Geography
3265,subject.Geography.Geography_of_Great_Britain
3266,subject.Geography.North_American_Geography
3267,subject.History.British_History
3268,subject.History.Military_History_and_War
3269,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
3270,subject.Design_and_Technology.Architecture
3271,subject.Geography.North_American_Geography
3272,subject.Mathematics
3273,subject.Science.Biology.Health_and_medicine
3274,subject.Business_Studies.Business
3275,subject.Geography.African_Geography
3276,subject.People.Performers_and_composers
3277,subject.Citizenship.Culture_and_Diversity
3278,subject.Science.Physics.General_Physics
3279,subject.Science.Physics.Space_transport
3280,subject.Science.Biology.Dinosaurs
3281,subject.Design_and_Technology.Engineering
3282,subject.Science.Biology.Mammals
3283,subject.People.Military_People
3284,subject.Geography.Climate_and_the_Weather
3285,subject.Science.Biology.Mammals
3286,subject.Science.Biology.Mammals
3287,subject.Everyday_life.Food_and_agriculture
3287,subject.Science.Biology.Plants
3288,subject.Science.Biology.Mammals
3289,subject.People.Historical_figures
3290,subject.Everyday_life.Cartoons
3291,subject.Science.Biology.Mammals
3292,subject.History.Pre_1900_Military
3292,subject.Religion.Religious_disputes
3293,subject.Science.Biology.Birds
3294,subject.History.World_War_II
3295,subject.History.General_history
3295,subject.Religion.Religious_disputes
3296,subject.Science.Biology.Health_and_medicine
3297,subject.Geography.Geology_and_geophysics
3298,subject.Everyday_life.Television
3299,subject.Geography.Geology_and_geophysics
3299,subject.Science.Chemistry.Chemical_elements
3300,subject.Everyday_life.Cartoons
3301,subject.Science.Biology.Plants
3302,subject.Religion.Myths
3303,subject.Design_and_Technology.Railway_transport
3304,subject.Design_and_Technology.Architecture
3305,subject.Science.Physics.Space_Astronomy
3306,subject.Citizenship.Culture_and_Diversity
3307,subject.Everyday_life.Food_and_agriculture
3308,subject.Geography.African_Geography
3309,subject.Geography.North_American_Geography
3310,subject.Geography.Geology_and_geophysics
3310,subject.History.Ancient_History_Classical_History_and_Mythology
3311,subject.Business_Studies.Currency
3312,subject.People.Political_People
3313,subject.Language_and_literature.Languages
3314,subject.Science.Biology.Birds
3315,subject.Science.Physics.Space_transport
3316,subject.Design_and_Technology.Engineering
3316,subject.Science.Biology.Organisms
3317,subject.Science.Biology.Health_and_medicine
3318,subject.People.Sports_and_games_people
3319,subject.Citizenship.Politics_and_government
3320,subject.Everyday_life.Television
3321,subject.Geography.African_Geography
3322,subject.Everyday_life.Films
3323,subject.People.Actors_models_and_celebrities
3324,subject.Geography.General_Geography
3325,subject.Music.Performers_and_composers
3326,subject.People.Geographers_and_explorers
3327,subject.Geography.African_Geography
3328,subject.Science.Biology.Evolution_and_reproduction
3329,subject.Design_and_Technology.Architecture
3330,subject.Music.Musical_genres_styles_eras_and_events
3331,subject.Religion.Philosophy
3332,subject.Geography.European_Geography
3333,subject.Geography.Geography_of_Great_Britain
3334,subject.Geography.North_American_Geography
3335,subject.Language_and_literature.Languages
3336,subject.Countries
3336,subject.Geography.Geography_of_Asia.Asian_Countries
3337,subject.Design_and_Technology.Engineering
3337,subject.Science.Physics.Space_Astronomy
3338,subject.Geography.North_American_Geography
3339,subject.Citizenship.Politics_and_government
3340,subject.People.Human_Scientists
3341,subject.History.General_history
3342,subject.Everyday_life.Computer_and_Video_games
3343,subject.History.Pre_1900_Military
3344,subject.Geography.Geography_of_Great_Britain
3345,subject.Countries
3345,subject.Geography.Geography_of_Asia.Asian_Countries
3346,subject.People.Philosophers
3347,subject.History.Military_History_and_War
3348,subject.Science.Chemistry.Chemical_elements
3349,subject.Science.Chemistry.Chemical_elements
3350,subject.Everyday_life.Sports_events
3351,subject.History.World_War_II
3352,subject.Religion.Philosophy
3353,subject.Geography.European_Geography
3354,subject.Design_and_Technology.Railway_transport
3355,subject.Science.Chemistry.Chemical_elements
3356,subject.History.World_War_II
3357,subject.Science.Biology.Plants
3358,subject.People.Monarchs_of_Great_Britain
